State         Time      Voltage         mAh_exp         csa_NJc    Cycle_Number         fail_id     Theta_Alpha Theta_Beta_edge         csb_NJc      Theta_Beta
  CDR        hours        Volts             mAh         mol/cm3               ,               .               ,               ,            conc
   D       0.42611      2.12753     4.25834E+00     1.68767E+00     1.00000E+00     0.00000E+00     9.38453E-01     6.15473E-02     3.13111E+00     9.80266E-02
   D       0.42889      2.11921     4.28613E+00     1.69706E+00     1.00000E+00     0.00000E+00     9.34215E-01     6.57852E-02     3.16225E+00     1.02803E-01
   D       0.43167      2.11070     4.31392E+00     1.70635E+00     1.00000E+00     0.00000E+00     9.29862E-01     7.01385E-02     3.19685E+00     1.07664E-01
   D       0.43445      2.10176     4.34171E+00     1.71553E+00     1.00000E+00     0.00000E+00     9.25396E-01     7.46038E-02     3.23513E+00     1.12607E-01
   D       0.43724      2.09322     4.36951E+00     1.72461E+00     1.00000E+00     0.00000E+00     9.20822E-01     7.91779E-02     3.27679E+00     1.17630E-01
   D       0.44002      2.08309     4.39730E+00     1.73363E+00     1.00000E+00     0.00000E+00     9.16142E-01     8.38576E-02     3.32256E+00     1.22729E-01
   D       0.44280      2.07439     4.42509E+00     1.74251E+00     1.00000E+00     0.00000E+00     9.11360E-01     8.86399E-02     3.37055E+00     1.27904E-01
   D       0.44558      2.06304     4.45288E+00     1.75137E+00     1.00000E+00     0.00000E+00     9.06478E-01     9.35216E-02     3.42257E+00     1.33151E-01
   D       0.44836      2.05403     4.48067E+00     1.76011E+00     1.00000E+00     0.00000E+00     9.01500E-01     9.85000E-02     3.47423E+00     1.38471E-01
   D       0.45114      2.04136     4.50846E+00     1.76889E+00     1.00000E+00     0.00000E+00     8.96427E-01     1.03573E-01     3.52952E+00     1.43860E-01
   D       0.45392      2.03183     4.53626E+00     1.77758E+00     1.00000E+00     0.00000E+00     8.91263E-01     1.08737E-01     3.57999E+00     1.49317E-01
   D       0.45670      2.01764     4.56405E+00     1.78643E+00     1.00000E+00     0.00000E+00     8.86008E-01     1.13992E-01     3.63476E+00     1.54840E-01
   D       0.45948      2.00734     4.59184E+00     1.79522E+00     1.00000E+00     0.00000E+00     8.80664E-01     1.19336E-01     3.67642E+00     1.60429E-01
